Trial,Idx,AttemptNum,TotalAttempts,Tool,PosX,PosY
Balance,6,8,11,obj1,75.0,255.0
Balance,6,9,11,obj3,68.08505,293.6228
Balance,6,10,11,obj2,68.08505,293.6228
Balance,7,0,11,obj2,75.0,165.0
Balance,7,1,11,obj1,255.0,375.0
Balance,7,2,11,obj3,255.0,375.0
Balance,7,3,11,obj1,75.0,165.0
Balance,7,4,11,obj3,75.0,165.0
Balance,7,5,11,obj2,255.0,375.0
Balance,7,6,11,obj1,401.55945,251.97421
Balance,7,7,11,obj2,242.25432999999998,153.42833000000002
Balance,7,8,11,obj1,242.25432999999998,153.42833000000002
Balance,7,9,11,obj3,445.8129,313.14038
Balance,7,10,11,obj3,242.25432999999998,153.42833000000002
Balance,8,0,11,obj1,255.0,375.0
Balance,8,1,11,obj2,255.0,375.0
Balance,8,2,11,obj1,411.9162,208.65326000000002
Balance,8,3,11,obj3,255.0,375.0
Balance,8,4,11,obj2,556.1043,310.55826
Balance,8,5,11,obj3,556.1043,310.55826
Balance,8,6,11,obj1,556.1043,310.55826
Balance,8,7,11,obj3,495.0,225.0
Balance,8,8,11,obj1,495.0,225.0
Balance,8,9,11,obj3,474.34488,131.64836
Balance,8,10,11,obj2,474.34488,131.64836
Balance,9,0,11,obj2,75.0,165.0
Balance,9,1,11,obj1,255.0,375.0
Balance,9,2,11,obj2,255.0,375.0
Balance,9,3,11,obj3,255.0,375.0
Balance,9,4,11,obj1,465.61987,206.55888000000002
Balance,9,5,11,obj3,75.0,255.0
Balance,9,6,11,obj1,401.55942000000005,251.97421
Balance,9,7,11,obj3,75.0,165.0
Balance,9,8,11,obj3,465.61987,206.55888000000002
Balance,9,9,11,obj2,75.0,255.0
Balance,9,10,11,obj3,401.55942000000005,251.97421
Shove,0,0,2,obj1,345.0,315.0
Shove,0,1,2,obj1,405.0,345.0
Shove,1,0,2,obj1,345.0,315.0
Shove,1,1,2,obj1,405.0,345.0
Shove,2,0,1,obj1,405.0,345.0
Shove,3,0,1,obj1,405.0,345.0
Shove,4,0,1,obj1,405.0,345.0
Shove,5,0,2,obj1,345.0,315.0
Shove,5,1,2,obj1,405.0,345.0
Shove,6,0,1,obj1,405.0,345.0
Shove,7,0,2,obj1,345.0,315.0
Shove,7,1,2,obj1,421.75534000000005,223.25381000000002
Shove,8,0,1,obj1,405.0,345.0
Shove,9,0,2,obj1,345.0,315.0
Shove,9,1,2,obj1,421.24393,222.98002999999997
Remove,0,0,11,obj3,135.0,135.0
Remove,0,1,11,obj2,135.0,135.0
Remove,0,2,11,obj2,442.11343,307.3228
Remove,0,3,11,obj3,75.0,225.0
Remove,0,4,11,obj2,75.0,225.0
Remove,0,5,11,obj1,274.29132000000004,581.8879
Remove,0,6,11,obj2,274.29132000000004,581.8879
Remove,0,7,11,obj3,206.11171000000002,508.85233
Remove,0,8,11,obj2,206.11171000000002,508.85233
Remove,0,9,11,obj2,423.1441,245.06502999999998
Remove,0,10,11,obj1,199.8918,166.4983
Remove,1,0,2,obj3,315.0,495.0
Remove,1,1,2,obj2,315.0,495.0
Remove,2,0,5,obj3,315.0,495.0
Remove,2,1,5,obj2,225.0,345.0
Remove,2,2,5,obj3,225.0,345.0
Remove,2,3,5,obj1,225.0,285.0
Remove,2,4,5,obj2,315.0,495.0
Remove,3,0,2,obj1,435.0,195.0
Remove,3,1,2,obj3,332.84073,324.2607
Remove,4,0,11,obj1,285.0,345.0
Remove,4,1,11,obj3,385.2816,249.99059
Remove,4,2,11,obj2,385.2816,249.99059
Remove,4,3,11,obj2,117.27118999999999,123.691216
Remove,4,4,11,obj3,117.27118999999999,123.691216
Remove,4,5,11,obj2,225.0,345.0
Remove,4,6,11,obj1,225.0,345.0
Remove,4,7,11,obj3,257.16733,313.66098
Remove,4,8,11,obj2,254.60402000000002,333.50647000000004
Remove,4,9,11,obj1,254.60402000000002,333.50647000000004
Remove,4,10,11,obj3,254.60402000000002,333.50647000000004
Remove,5,0,11,obj1,285.0,345.0
Remove,5,1,11,obj3,385.2695,249.46873
Remove,5,2,11,obj2,385.2695,249.46873
Remove,5,3,11,obj2,432.29407000000003,182.5057
Remove,5,4,11,obj1,385.2695,249.46873
Remove,5,5,11,obj3,285.0,345.0
Remove,5,6,11,obj3,432.29407000000003,182.5057
Remove,5,7,11,obj3,257.16733,313.66098
Remove,5,8,11,obj2,465.0,555.0
Remove,5,9,11,obj3,465.0,555.0
Remove,5,10,11,obj1,386.49536,368.55722000000003
Remove,6,0,11,obj3,135.0,135.0
Remove,6,1,11,obj1,135.0,135.0
Remove,6,2,11,obj3,436.35327,342.68402000000003
Remove,6,3,11,obj2,436.35327,342.68402000000003
Remove,6,4,11,obj3,493.0887,426.11633
Remove,6,5,11,obj2,285.9606,302.4881
Remove,6,6,11,obj3,285.9606,302.4881
Remove,6,7,11,obj2,493.0887,426.11633
Remove,6,8,11,obj2,317.27792,80.07944499999999
Remove,6,9,11,obj1,436.35327,342.68402000000003
Remove,6,10,11,obj1,552.0975,346.65783999999996
Remove,7,0,7,obj1,225.0,285.0
Remove,7,1,7,obj3,384.98618,244.43977
Remove,7,2,7,obj3,75.0,225.0
Remove,7,3,7,obj2,384.98618,244.43977
Remove,7,4,7,obj2,465.0,555.0
Remove,7,5,7,obj2,225.0,525.0
Remove,7,6,7,obj3,225.0,525.0
Remove,8,0,2,obj3,315.0,495.0
Remove,8,1,2,obj2,315.0,495.0
Remove,9,0,2,obj1,435.0,195.0
Remove,9,1,2,obj3,332.68698,321.9786
Spiky,0,0,11,obj2,525.0,375.0
Spiky,0,1,11,obj3,555.0,525.0
Spiky,0,2,11,obj1,525.0,375.0
Spiky,0,3,11,obj1,525.0,195.0
Spiky,0,4,11,obj3,525.0,195.0
Spiky,0,5,11,obj1,555.0,525.0
Spiky,0,6,11,obj1,435.0,375.0
Spiky,0,7,11,obj2,337.44037000000003,455.98132000000004
Spiky,0,8,11,obj1,337.44037000000003,455.98132000000004
Spiky,0,9,11,obj3,235.77647000000002,510.5288
Spiky,0,10,11,obj1,235.77647000000002,510.5288
Spiky,1,0,11,obj1,525.0,195.0
Spiky,1,1,11,obj1,287.73312000000004,430.4356
Spiky,1,2,11,obj2,525.0,195.0
Spiky,1,3,11,obj2,225.7235,446.98685
Spiky,1,4,11,obj3,525.0,195.0
Spiky,1,5,11,obj1,528.3426,199.66223
Spiky,1,6,11,obj3,528.3426,199.66223
Spiky,1,7,11,obj2,525.0,375.0
Spiky,1,8,11,obj1,525.0,375.0
Spiky,1,9,11,obj3,210.31726,527.6739
Spiky,1,10,11,obj1,434.64813,250.22588
Spiky,2,0,11,obj2,255.0,555.0
Spiky,2,1,11,obj1,255.0,555.0
Spiky,2,2,11,obj2,525.0,375.0
Spiky,2,3,11,obj1,525.0,195.0
Spiky,2,4,11,obj2,525.0,195.0
Spiky,2,5,11,obj3,525.0,195.0
Spiky,2,6,11,obj3,432.02617999999995,435.8615
Spiky,2,7,11,obj2,155.17891,405.52652
Spiky,2,8,11,obj1,155.17891,405.52652
Spiky,2,9,11,obj3,156.5694,435.57099999999997
Spiky,2,10,11,obj2,156.5694,435.57099999999997
Spiky,3,0,11,obj3,465.0,375.0
Spiky,3,1,11,obj2,525.0,375.0
Spiky,3,2,11,obj3,525.0,375.0
Spiky,3,3,11,obj1,525.0,375.0
Spiky,3,4,11,obj1,465.0,375.0
Spiky,3,5,11,obj1,525.0,195.0
Spiky,3,6,11,obj3,248.33697999999998,307.71045
Spiky,3,7,11,obj2,248.33697999999998,307.71045
Spiky,3,8,11,obj1,248.33697999999998,307.71045
Spiky,3,9,11,obj2,525.0,195.0
Spiky,3,10,11,obj3,525.0,195.0
Spiky,4,0,11,obj3,555.0,525.0
Spiky,4,1,11,obj3,465.0,375.0
Spiky,4,2,11,obj2,555.0,525.0
Spiky,4,3,11,obj1,555.0,525.0
Spiky,4,4,11,obj1,232.24966,230.71434
Spiky,4,5,11,obj2,232.24966,230.71434
Spiky,4,6,11,obj3,248.33697999999998,307.71045
Spiky,4,7,11,obj2,248.33697999999998,307.71045
Spiky,4,8,11,obj2,465.0,375.0
Spiky,4,9,11,obj1,435.0,375.0
Spiky,4,10,11,obj3,435.0,375.0
Spiky,5,0,11,obj2,525.0,375.0
Spiky,5,1,11,obj1,232.25006000000002,230.71447999999998
Spiky,5,2,11,obj3,465.0,375.0
Spiky,5,3,11,obj2,465.0,375.0
Spiky,5,4,11,obj1,525.0,195.0
Spiky,5,5,11,obj2,525.0,195.0
Spiky,5,6,11,obj3,525.0,195.0
Spiky,5,7,11,obj3,248.33697999999998,307.71045
Spiky,5,8,11,obj1,248.33697999999998,307.71045
Spiky,5,9,11,obj3,525.0,375.0
Spiky,5,10,11,obj2,232.25006000000002,230.71447999999998
Spiky,6,0,11,obj1,525.0,195.0
Spiky,6,1,11,obj1,287.73312000000004,430.4356
Spiky,6,2,11,obj2,287.73312000000004,430.4356
Spiky,6,3,11,obj2,225.7235,446.98685
Spiky,6,4,11,obj2,525.0,195.0
Spiky,6,5,11,obj1,435.0,375.0
Spiky,6,6,11,obj1,528.3426,199.66223
Spiky,6,7,11,obj2,528.3426,199.66223
Spiky,6,8,11,obj3,528.3426,199.66223
Spiky,6,9,11,obj3,210.31726,527.6739
Spiky,6,10,11,obj3,525.0,195.0
Spiky,7,0,11,obj2,525.0,375.0
Spiky,7,1,11,obj1,525.0,375.0
Spiky,7,2,11,obj1,232.24971000000002,230.71446
Spiky,7,3,11,obj3,465.0,375.0
Spiky,7,4,11,obj3,555.0,525.0
Spiky,7,5,11,obj2,465.0,375.0
Spiky,7,6,11,obj3,248.33697999999998,307.71045
Spiky,7,7,11,obj2,232.24971000000002,230.71446
Spiky,7,8,11,obj2,337.44037000000003,455.98132000000004
Spiky,7,9,11,obj3,337.44037000000003,455.98132000000004
Spiky,7,10,11,obj1,337.44037000000003,455.98132000000004
Spiky,8,0,11,obj3,555.0,525.0
Spiky,8,1,11,obj1,232.2498,230.71434
Spiky,8,2,11,obj3,465.0,375.0
Spiky,8,3,11,obj2,555.0,525.0
Spiky,8,4,11,obj2,232.2498,230.71434
Spiky,8,5,11,obj1,555.0,525.0
Spiky,8,6,11,obj3,248.33697999999998,307.71045
Spiky,8,7,11,obj1,248.33697999999998,307.71045
Spiky,8,8,11,obj1,435.0,375.0
Spiky,8,9,11,obj3,235.77647000000002,510.5288
Spiky,8,10,11,obj1,235.77647000000002,510.5288
Spiky,9,0,11,obj1,525.0,195.0
Spiky,9,1,11,obj1,287.73312000000004,430.4356
Spiky,9,2,11,obj2,525.0,375.0
Spiky,9,3,11,obj2,225.7235,446.98685
Spiky,9,4,11,obj3,225.7235,446.98685
Spiky,9,5,11,obj1,525.0,375.0
Spiky,9,6,11,obj3,555.0,525.0
Spiky,9,7,11,obj1,528.3426,199.66223
Spiky,9,8,11,obj2,528.3426,199.66223
Spiky,9,9,11,obj2,525.0,195.0
Spiky,9,10,11,obj3,338.5058,351.78162000000003
Trap,0,0,11,obj2,345.0,525.0
Trap,0,1,11,obj1,345.0,525.0
Trap,0,2,11,obj1,370.7689,320.4295
Trap,0,3,11,obj3,345.0,525.0
Trap,0,4,11,obj3,370.7689,320.4295
Trap,0,5,11,obj2,370.7689,320.4295
Trap,0,6,11,obj1,395.05773999999997,236.74025
Trap,0,7,11,obj1,255.0,105.0
Trap,0,8,11,obj1,285.0,585.0
Trap,0,9,11,obj3,303.13742,479.24274
Trap,0,10,11,obj1,303.13742,479.24274
Trap,1,0,11,obj2,345.0,525.0
Trap,1,1,11,obj1,345.0,525.0
Trap,1,2,11,obj1,370.7689,320.4295
Trap,1,3,11,obj3,345.0,525.0
Trap,1,4,11,obj3,370.7689,320.4295
Trap,1,5,11,obj2,370.7689,320.4295
Trap,1,6,11,obj1,395.05773999999997,236.74025
Trap,1,7,11,obj3,395.05773999999997,236.74025
Trap,1,8,11,obj1,255.0,105.0
Trap,1,9,11,obj3,303.13742,479.24274
Trap,1,10,11,obj1,303.13742,479.24274
Trap,2,0,11,obj2,345.0,525.0
Trap,2,1,11,obj1,345.0,525.0
Trap,2,2,11,obj1,370.7689,320.4295
Trap,2,3,11,obj3,345.0,525.0
Trap,2,4,11,obj3,370.7689,320.4295
Trap,2,5,11,obj2,370.7689,320.4295
Trap,2,6,11,obj1,395.05773999999997,236.74025
Trap,2,7,11,obj1,255.0,105.0
Trap,2,8,11,obj1,285.0,585.0
Trap,2,9,11,obj3,303.13742,479.24274
Trap,2,10,11,obj1,303.13742,479.24274
Trap,3,0,11,obj2,345.0,525.0
Trap,3,1,11,obj1,345.0,525.0
Trap,3,2,11,obj3,345.0,525.0
Trap,3,3,11,obj1,370.7689,320.4295
Trap,3,4,11,obj3,370.7689,320.4295
Trap,3,5,11,obj2,370.7689,320.4295
Trap,3,6,11,obj1,395.05773999999997,236.74025
Trap,3,7,11,obj1,255.0,105.0
Trap,3,8,11,obj1,285.0,585.0
Trap,3,9,11,obj3,303.13742,479.24274
Trap,3,10,11,obj1,303.13742,479.24274
Trap,4,0,11,obj2,345.0,525.0
Trap,4,1,11,obj1,345.0,525.0
Trap,4,2,11,obj1,370.7689,320.4295
Trap,4,3,11,obj3,345.0,525.0
Trap,4,4,11,obj2,370.7689,320.4295
Trap,4,5,11,obj3,370.7689,320.4295
Trap,4,6,11,obj1,395.05773999999997,236.74025
Trap,4,7,11,obj1,255.0,105.0
Trap,4,8,11,obj1,285.0,585.0
Trap,4,9,11,obj3,303.13742,479.24274
Trap,4,10,11,obj1,303.13742,479.24274
Trap,5,0,11,obj2,345.0,525.0
Trap,5,1,11,obj1,345.0,525.0
Trap,5,2,11,obj1,370.7689,320.4295
Trap,5,3,11,obj3,345.0,525.0
Trap,5,4,11,obj3,370.7689,320.4295
Trap,5,5,11,obj2,370.7689,320.4295
Trap,5,6,11,obj1,395.05773999999997,236.74025
Trap,5,7,11,obj1,255.0,105.0
Trap,5,8,11,obj1,285.0,585.0
Trap,5,9,11,obj3,303.13742,479.24274
Trap,5,10,11,obj1,303.13742,479.24274
Trap,6,0,11,obj2,345.0,525.0
Trap,6,1,11,obj1,345.0,525.0
Trap,6,2,11,obj1,370.7689,320.4295
Trap,6,3,11,obj3,345.0,525.0
Trap,6,4,11,obj3,370.7689,320.4295
Trap,6,5,11,obj2,370.7689,320.4295
Trap,6,6,11,obj1,395.05773999999997,236.74025
Trap,6,7,11,obj3,395.05773999999997,236.74025
Trap,6,8,11,obj1,255.0,105.0
Trap,6,9,11,obj3,303.13742,479.24274
Trap,6,10,11,obj1,303.13742,479.24274
Trap,7,0,11,obj2,345.0,525.0
Trap,7,1,11,obj1,345.0,525.0
Trap,7,2,11,obj1,370.7689,320.4295
Trap,7,3,11,obj3,345.0,525.0
Trap,7,4,11,obj3,370.7689,320.4295
Trap,7,5,11,obj2,370.7689,320.4295
Trap,7,6,11,obj1,395.05773999999997,236.74025
Trap,7,7,11,obj1,255.0,105.0
Trap,7,8,11,obj1,285.0,585.0
Trap,7,9,11,obj3,303.13742,479.24274
Trap,7,10,11,obj1,303.13742,479.24274
Trap,8,0,11,obj2,345.0,525.0
Trap,8,1,11,obj1,345.0,525.0
Trap,8,2,11,obj1,370.7689,320.4295
Trap,8,3,11,obj1,469.76392000000004,306.58408
Trap,8,4,11,obj3,345.0,525.0
Trap,8,5,11,obj3,469.76392000000004,306.58408
Trap,8,6,11,obj1,333.33807,447.2417
Trap,8,7,11,obj3,333.33807,447.2417
Trap,8,8,11,obj2,333.33807,447.2417
Trap,8,9,11,obj2,419.0876,300.29227000000003
Trap,8,10,11,obj1,419.0876,300.29227000000003
Trap,9,0,11,obj2,345.0,525.0
Trap,9,1,11,obj1,345.0,525.0
Trap,9,2,11,obj1,370.76895,320.4295
Trap,9,3,11,obj3,345.0,525.0
Trap,9,4,11,obj3,370.76895,320.4295
Trap,9,5,11,obj2,370.76895,320.4295
Trap,9,6,11,obj1,395.05773999999997,236.74025
Trap,9,7,11,obj1,255.0,105.0
Trap,9,8,11,obj1,285.0,585.0
Trap,9,9,11,obj3,303.13742,479.24274
Trap,9,10,11,obj1,303.13742,479.24274
Collapse,0,0,2,obj3,285.0,375.0
Collapse,0,1,2,obj1,285.0,375.0
Collapse,1,0,2,obj3,285.0,375.0
Collapse,1,1,2,obj1,285.0,375.0
Collapse,2,0,2,obj3,285.0,375.0
Collapse,2,1,2,obj1,285.0,375.0
Collapse,3,0,2,obj3,285.0,375.0
Collapse,3,1,2,obj1,285.0,375.0
Collapse,4,0,2,obj3,285.0,375.0
Collapse,4,1,2,obj1,285.0,375.0
Collapse,5,0,2,obj3,285.0,375.0
Collapse,5,1,2,obj1,285.0,375.0
Collapse,6,0,2,obj3,285.0,375.0
Collapse,6,1,2,obj1,285.0,375.0
Collapse,7,0,2,obj3,285.0,375.0
Collapse,7,1,2,obj1,285.0,375.0
Collapse,8,0,2,obj3,285.0,375.0
Collapse,8,1,2,obj1,285.0,375.0
Collapse,9,0,2,obj3,285.0,375.0
Collapse,9,1,2,obj1,285.0,375.0
Shove,10,0,1,obj2,345.0,105.0
Shove,11,0,1,obj2,345.0,105.0
Shove,12,0,1,obj2,345.0,105.0
Shove,13,0,1,obj2,345.0,105.0
Shove,14,0,1,obj2,345.0,105.0
Shove,15,0,1,obj2,345.0,105.0
Shove,16,0,1,obj2,345.0,105.0
Shove,17,0,1,obj2,345.0,105.0
Shove,18,0,1,obj2,345.0,105.0
Shove,19,0,1,obj2,345.0,105.0
Collapse,10,0,3,obj2,165.0,255.0
Collapse,10,1,3,obj1,165.0,255.0
Collapse,10,2,3,obj2,323.88016,437.15792999999996
Collapse,11,0,3,obj2,165.0,255.0
Collapse,11,1,3,obj1,165.0,255.0
Collapse,11,2,3,obj2,323.88242,437.15792999999996
Collapse,12,0,3,obj1,105.0,375.0
Collapse,12,1,3,obj3,105.0,375.0
Collapse,12,2,3,obj2,299.22446,287.79596000000004
Collapse,13,0,3,obj1,105.0,375.0
Collapse,13,1,3,obj3,105.0,375.0
Collapse,13,2,3,obj2,299.22757,287.796
Collapse,14,0,3,obj2,165.0,255.0
Collapse,14,1,3,obj1,165.0,255.0
Collapse,14,2,3,obj2,323.884,437.15802
Collapse,15,0,3,obj2,165.0,255.0
Collapse,15,1,3,obj1,165.0,255.0
Collapse,15,2,3,obj2,323.88245,437.15792999999996
Collapse,16,0,2,obj2,465.0,405.0
Collapse,16,1,2,obj1,319.00967,322.3386
Collapse,17,0,2,obj2,465.0,405.0
Collapse,17,1,2,obj1,319.00967,322.3386
Collapse,18,0,2,obj2,465.0,405.0
Collapse,18,1,2,obj1,319.0092,322.3386
Collapse,19,0,3,obj2,165.0,255.0
Collapse,19,1,3,obj3,165.0,255.0
Collapse,19,2,3,obj2,323.38364,436.7039
Spiky,10,0,11,obj3,45.0,585.0
Spiky,10,1,11,obj1,435.0,195.0
Spiky,10,2,11,obj2,465.0,525.0
Spiky,10,3,11,obj1,465.0,525.0
Spiky,10,4,11,obj1,406.15817000000004,398.72235
Spiky,10,5,11,obj2,406.15817000000004,398.72235
Spiky,10,6,11,obj2,238.86794,330.1319
Spiky,10,7,11,obj2,452.12158,328.27484
Spiky,10,8,11,obj3,452.12158,328.27484
Spiky,10,9,11,obj1,452.12158,328.27484
Spiky,10,10,11,obj2,451.39407,96.091835
Spiky,11,0,11,obj3,45.0,585.0
Spiky,11,1,11,obj2,375.0,405.0
Spiky,11,2,11,obj2,249.47131000000002,176.10468999999998
Spiky,11,3,11,obj3,249.47131000000002,176.10468999999998
Spiky,11,4,11,obj2,406.96402,404.667
Spiky,11,5,11,obj3,513.50964,172.53207
Spiky,11,6,11,obj1,249.47131000000002,176.10468999999998
Spiky,11,7,11,obj1,395.59244,416.42892
Spiky,11,8,11,obj3,375.0,405.0
Spiky,11,9,11,obj1,406.96402,404.667
Spiky,11,10,11,obj3,255.0,315.0
Spiky,12,0,11,obj2,375.0,405.0
Spiky,12,1,11,obj2,175.51003,410.01703
Spiky,12,2,11,obj1,175.51003,410.01703
Spiky,12,3,11,obj3,175.51003,410.01703
Spiky,12,4,11,obj1,375.0,405.0
Spiky,12,5,11,obj1,435.0,195.0
Spiky,12,6,11,obj2,435.0,195.0
Spiky,12,7,11,obj1,495.0,75.0
Spiky,12,8,11,obj2,432.30814000000004,259.1768
Spiky,12,9,11,obj3,375.0,405.0
Spiky,12,10,11,obj2,495.0,75.0
Spiky,13,0,11,obj3,45.0,585.0
Spiky,13,1,11,obj2,375.0,405.0
Spiky,13,2,11,obj2,253.6223,217.31995
Spiky,13,3,11,obj1,495.0,75.0
Spiky,13,4,11,obj1,375.0,405.0
Spiky,13,5,11,obj2,249.45029,176.21277
Spiky,13,6,11,obj3,249.45029,176.21277
Spiky,13,7,11,obj1,395.59244,416.42892
Spiky,13,8,11,obj2,395.59244,416.42892
Spiky,13,9,11,obj3,395.59244,416.42892
Spiky,13,10,11,obj3,513.98816,167.84126
Spiky,14,0,11,obj3,45.0,585.0
Spiky,14,1,11,obj1,435.0,195.0
Spiky,14,2,11,obj2,555.0,405.0
Spiky,14,3,11,obj2,435.0,195.0
Spiky,14,4,11,obj1,395.72275,396.27297999999996
Spiky,14,5,11,obj2,192.44981,409.52762
Spiky,14,6,11,obj3,192.44981,409.52762
Spiky,14,7,11,obj1,192.44981,409.52762
Spiky,14,8,11,obj2,395.72275,396.27297999999996
Spiky,14,9,11,obj1,555.0,405.0
Spiky,14,10,11,obj3,315.23184,326.27567
Spiky,15,0,11,obj3,45.0,585.0
Spiky,15,1,11,obj1,435.0,195.0
Spiky,15,2,11,obj2,452.12158,328.27484
Spiky,15,3,11,obj1,452.12158,328.27484
Spiky,15,4,11,obj3,452.12158,328.27484
Spiky,15,5,11,obj2,264.93762000000004,386.60522000000003
Spiky,15,6,11,obj1,264.93762000000004,386.60522000000003
Spiky,15,7,11,obj3,255.0,315.0
Spiky,15,8,11,obj1,255.0,315.0
Spiky,15,9,11,obj1,460.45654,525.57947
Spiky,15,10,11,obj3,460.45654,525.57947
Spiky,16,0,11,obj3,45.0,585.0
Spiky,16,1,11,obj1,495.0,75.0
Spiky,16,2,11,obj3,255.0,315.0
Spiky,16,3,11,obj2,495.0,75.0
Spiky,16,4,11,obj2,241.57571000000002,205.2402
Spiky,16,5,11,obj2,255.0,315.0
Spiky,16,6,11,obj1,255.0,315.0
Spiky,16,7,11,obj1,535.8493,442.03833
Spiky,16,8,11,obj1,251.8797,257.7355
Spiky,16,9,11,obj2,251.8797,257.7355
Spiky,16,10,11,obj1,435.0,195.0
Spiky,17,0,11,obj2,465.0,525.0
Spiky,17,1,11,obj2,175.51003,410.01703
Spiky,17,2,11,obj1,175.51003,410.01703
Spiky,17,3,11,obj3,175.51003,410.01703
Spiky,17,4,11,obj2,555.0,405.0
Spiky,17,5,11,obj3,255.0,315.0
Spiky,17,6,11,obj2,255.0,315.0
Spiky,17,7,11,obj2,432.30814000000004,259.1768
Spiky,17,8,11,obj1,465.0,525.0
Spiky,17,9,11,obj1,385.85684,491.4187
Spiky,17,10,11,obj1,185.14973,444.79474000000005
Spiky,18,0,11,obj3,45.0,585.0
Spiky,18,1,11,obj1,435.0,195.0
Spiky,18,2,11,obj1,495.0,75.0
Spiky,18,3,11,obj2,452.12158,328.27484
Spiky,18,4,11,obj3,452.12158,328.27484
Spiky,18,5,11,obj2,555.0,405.0
Spiky,18,6,11,obj2,251.85897999999997,214.7894
Spiky,18,7,11,obj2,445.3956,299.4177
Spiky,18,8,11,obj3,445.3956,299.4177
Spiky,18,9,11,obj1,445.3956,299.4177
Spiky,18,10,11,obj1,394.97534,520.1505
Spiky,19,0,11,obj3,45.0,585.0
Spiky,19,1,11,obj1,435.0,195.0
Spiky,19,2,11,obj2,375.0,405.0
Spiky,19,3,11,obj3,375.0,405.0
Spiky,19,4,11,obj2,465.0,525.0
Spiky,19,5,11,obj3,465.0,525.0
Spiky,19,6,11,obj2,251.85897999999997,214.7894
Spiky,19,7,11,obj1,465.0,525.0
Spiky,19,8,11,obj2,445.3956,299.4177
Spiky,19,9,11,obj1,445.3956,299.4177
Spiky,19,10,11,obj2,253.62231,217.31996
DoubleLaunch,0,0,11,obj2,285.0,285.0
DoubleLaunch,0,1,11,obj2,296.61624,298.85065
